absolute_magnitude_h,diameter_min_km,diameter_max_km,relative_velocity_km_s,miss_distance_km,orbital_eccentricity,is_potentially_hazardous_asteroid,diameter_mean_km,id,name,date,orbiting_body
18.80466557589709,1.1464787394548317,1.8743855446557247,35.85239734629525,6267524.502955867,0.892808377239253,1,1.5104321420552782,NEO_00251,(444950) Gamma 1980,2024-03-03,Earth
19.9034221519904,0.8875389669238438,1.6101222305664618,19.666356832767406,6574015.914549814,0.5675319719158847,1,1.248830598745153,NEO_00252,(818515) Beta 1972,2024-03-04,Earth
18.912061030486903,0.38569000047738194,0.8257632555095555,5.969819421060525,22910929.317773603,0.5398621505040133,0,0.6057266279934688,NEO_00253,(615631) Epsilon 1989,2024-03-04,Earth
24.364104112637804,0.2442281679265073,0.7602529425052619,17.970075454400757,30831889.621830963,0.1579351441883911,0,0.5022405552158846,NEO_00254,(143013) Zeta 1990,2024-03-04,Earth
24.220867002278734,0.2603672003294528,0.9665293213666234,3.4329495412758195,65755268.916776665,0.11192475659105695,0,0.613448260848038,NEO_00255,(458243) Gamma 2018,2024-03-04,Earth
18.912866767861335,0.20525766915120647,0.17355281117210042,9.473209398407256,2321728.5030364506,0.5678108306283359,0,0.18940524016165344,NEO_00256,(541144) Alpha 2020,2024-03-05,Earth
19.100519245276768,0.4150411600498936,0.5394170233196004,11.78439380895141,23538108.210387856,0.4954584311665946,0,0.47722909168474703,NEO_00257,(723578) Alpha 1962,2024-03-05,Earth
26.631034258755935,0.10473524131786763,0.22802443181847656,16.804972376081317,55940660.08735443,0.27148704654700806,0,0.1663798365681721,NEO_00258,(231436) Beta 1973,2024-03-05,Earth
25.71270346685946,0.14728071740024562,0.15200250489672998,18.771427166884457,49034774.01451684,0.3704929471395748,0,0.14964161114848779,NEO_00259,(408444) Alpha 1953,2024-03-05,Earth
14.67973031911573,0.6455607380619675,0.4394748642095308,48.90272942598947,5783166.42904108,0.6697744490124868,1,0.5425178011357491,NEO_00260,(703760) Zeta 1967,2024-03-06,Earth
24.33101457273268,0.020673978872884444,0.7732658614865789,2.2565204844993376,49275130.3039264,0.5494101999819143,0,0.3969699201797317,NEO_00261,(361674) Alpha 1959,2024-03-06,Earth
23.924145688620424,0.2515953101552901,0.2047297580969285,15.129556531151676,26500619.76044735,0.21270325362309478,0,0.2281625341261093,NEO_00262,(859112) Gamma 1980,2024-03-06,Earth
21.49209574612661,0.4626989103904173,0.6908307465983524,10.996106365693095,56393954.502890535,0.21297919104489,0,0.5767648284943848,NEO_00263,(851259) Delta 1952,2024-03-06,Earth
26.448753109694543,0.4867709956195211,0.41260899363295844,24.838120370151138,24488397.371883918,0.2801142433580834,0,0.44968999462623976,NEO_00264,(446997) Zeta 2007,2024-03-07,Earth
19.16898040708364,0.29371762312456157,0.43709759831810924,4.8487697468738356,47317686.940810144,0.5896916675652022,0,0.36540761072133543,NEO_00265,(179064) Beta 1973,2024-03-07,Earth
21.838912213732115,0.33410739974644377,0.4340551810938649,21.61034270438733,28392459.192315716,0.5712788338830763,0,0.3840812904201543,NEO_00266,(150893) Delta 1973,2024-03-07,Earth
18.985682984544056,0.8422902576075916,1.5878551600676654,19.006440968637275,5655890.0990863675,0.4269040495690608,1,1.2150727088376285,NEO_00267,(478522) Epsilon 1988,2024-03-07,Earth
21.758550917070277,1.1264364087801837,1.536330796843093,49.299303224049915,3498127.583564928,0.42724874248642664,1,1.3313836028116384,NEO_00268,(361401) Alpha 1953,2024-03-08,Earth
22.626797856696065,0.17735726827205633,0.8401801363014506,14.280908553994525,29379974.072569955,0.5756072069965691,0,0.5087687022867535,NEO_00269,(633660) Alpha 1950,2024-03-08,Earth
20.376375439923997,0.24868675735341694,0.16413105498873276,21.22508565185332,65044564.76986265,0.24510070620161695,0,0.20640890617107485,NEO_00270,(967050) Beta 1960,2024-03-08,Earth
21.764633668780498,0.10057168301364341,0.22777479078489452,21.135935865232256,37728139.44065036,0.49485447792042614,0,0.16417323689926897,NEO_00271,(555753) Gamma 2011,2024-03-08,Earth
22.686606419941263,0.4933446340403061,0.6711241757952734,21.362209098172592,52831222.44982895,0.4234866324726005,0,0.5822344049177898,NEO_00272,(635888) Delta 2005,2024-03-09,Earth
23.163003483011952,0.04440639319579366,0.49617909815994155,13.711833374694876,32325303.87277923,0.5719393668758507,0,0.2702927456778676,NEO_00273,(872718) Beta 1970,2024-03-09,Earth
22.734717707805657,0.06530606386924916,0.8223789788161394,22.789571050710865,16214794.17705965,0.5068425182374852,0,0.4438425213426943,NEO_00274,(718636) Alpha 1960,2024-03-09,Earth
23.58404249735805,0.4302010761974131,0.9680289885107305,1.035371730071474,67797270.3201006,0.06107581692210941,0,0.6991150323540718,NEO_00275,(512106) Zeta 1950,2024-03-09,Earth
26.49223410494178,0.15832987857747455,0.7556416094454519,13.380685665095875,51882399.91817673,0.33395581455872064,0,0.4569857440114632,NEO_00276,(235797) Zeta 2005,2024-03-10,Earth
25.145959227000624,0.17455679474319433,0.46891440072665946,21.24759193724377,40390541.76192386,0.5761962386391424,0,0.3217355977349269,NEO_00277,(735861) Epsilon 1996,2024-03-10,Earth
27.656320330745594,0.10336468060052158,0.8110273926763553,13.270611092818028,16019050.571056988,0.37640376048759805,0,0.45719603663843844,NEO_00278,(125457) Delta 1996,2024-03-10,Earth
27.966368370739055,0.21986909417560563,0.2573932934583635,14.264969817245087,16629992.196491294,0.4913178168044978,0,0.23863119381698455,NEO_00279,(685593) Epsilon 2007,2024-03-10,Earth
15.892878261660059,0.847090019986801,2.5723794203654897,19.727199210569037,7821761.655211697,0.3899455519482838,1,1.7097347201761455,NEO_00280,(309699) Beta 2013,2024-03-11,Earth
19.99170520688319,0.5966299425659204,1.5226269742676823,23.351063882791912,364046.22224047966,0.7574167282243037,1,1.0596284584168014,NEO_00281,(938569) Beta 1979,2024-03-11,Earth
15.9388295610941,0.10848408560075537,2.8605977925300814,33.09413604878671,2900930.849745998,0.6760815780389064,1,1.4845409390654183,NEO_00282,(906804) Delta 1962,2024-03-11,Earth
23.61277197569496,0.20529641444342897,0.48347504550133436,23.744512623147298,46675857.19077693,0.4516370542412641,0,0.34438572997238165,NEO_00283,(460704) Alpha 1982,2024-03-11,Earth
24.275580800840636,0.27110687131523414,0.47598488134758976,18.146179937709814,20868228.64464348,0.47122225413660807,0,0.37354587633141195,NEO_00284,(100037) Alpha 1975,2024-03-12,Earth
18.050615838462186,0.16023113614838455,0.8982324101883425,18.726338995175936,3190319.8107362147,0.5057590983650591,0,0.5292317731683636,NEO_00285,(403564) Gamma 1982,2024-03-12,Earth
24.18254771530296,0.4342029849343752,0.6463806208468786,17.827350266019366,59250650.44474387,0.17079921072701293,0,0.540291802890627,NEO_00286,(753668) Alpha 1979,2024-03-12,Earth
22.84522985191021,0.222431359432981,0.49904201294126893,15.102060906625645,18330679.46083969,0.2802823288302263,0,0.36073668618712496,NEO_00287,(817368) Alpha 1997,2024-03-12,Earth
27.848411989623344,0.3783255011187278,0.34322292291770495,7.078537204545162,51656436.87387359,0.5364633001782175,0,0.36077421201821636,NEO_00288,(357351) Alpha 1996,2024-03-13,Earth
20.424097324150804,0.010098058755504454,0.7179309221433461,11.262432008880095,49951281.659744255,0.2137076526625542,0,0.36401449044942524,NEO_00289,(693975) Alpha 1961,2024-03-13,Earth
14.970423984044274,0.3119534349013896,2.631265260031338,48.977572425539016,5524761.032620623,0.8354814563712072,1,1.4716093474663638,NEO_00290,(982756) Zeta 2014,2024-03-13,Earth
25.98295178966775,0.11102261832601751,0.8975762024185671,24.791869637541293,19881188.832393244,0.2605312552216723,0,0.5042994103722923,NEO_00291,(553400) Alpha 1981,2024-03-13,Earth
19.753961604606655,1.0906304288005744,0.32453499436828404,21.165218830970787,7933832.309393702,0.6888181908331286,1,0.7075827115844292,NEO_00292,(264329) Beta 1952,2024-03-14,Earth
23.467102793432797,0.43103102488574513,0.6456276439758797,21.32725250096945,10682391.755352534,0.4509165600578364,0,0.5383293344308124,NEO_00293,(413392) Gamma 2009,2024-03-14,Earth
18.069521305311905,0.4370711487036951,0.4382994566311924,6.80636032757271,17663257.48272388,0.3063998751201563,0,0.43768530266744377,NEO_00294,(853642) Epsilon 1999,2024-03-14,Earth
25.030189588951778,0.02443601742075247,0.4938428116498528,12.920690147630717,46149598.37899766,0.47159002392189486,0,0.25913941453530265,NEO_00295,(554472) Alpha 2009,2024-03-14,Earth
18.80233745661642,0.11440754400431259,0.5441919223061068,23.385052195186272,68253651.12735005,0.17911493194873418,0,0.3292997331552097,NEO_00296,(961549) Delta 2010,2024-03-15,Earth
20.582443882989583,0.35368183122583746,0.20132235137074334,13.44882386513428,58521436.72278689,0.3972567877038571,0,0.2775020912982904,NEO_00297,(341424) Alpha 2009,2024-03-15,Earth
21.17917854657269,1.234150102642354,1.3952422005075413,14.172523494075286,2482536.2720010574,0.4474911522135448,1,1.3146961515749478,NEO_00298,(758323) Beta 1952,2024-03-15,Earth
23.435528611139887,0.04867212160349942,0.6409667501202096,18.960540487977752,11785870.9789114,0.1276594849454517,0,0.34481943586185454,NEO_00299,(244938) Alpha 1999,2024-03-15,Earth
19.504168911035283,0.016295598600697226,0.7739437032669758,24.28617063342537,40190226.51480956,0.5222839666845156,0,0.3951196509338365,NEO_00300,(313968) Beta 1986,2024-03-16,Earth
16.335289387982456,0.8934962148365413,1.393415185915709,19.31434227504377,7327196.104975337,0.3044778842503316,1,1.143455700376125,NEO_00301,(394957) Beta 1964,2024-03-16,Earth
21.36428708082044,0.7124877040190369,2.139461698437571,27.961510414798468,7994867.373730382,0.8618959987861354,1,1.425974701228304,NEO_00302,(890944) Gamma 1969,2024-03-16,Earth
15.728251523144579,1.3257647345151284,1.862062909149535,17.27054391044777,6095916.971646842,0.5656162211804616,1,1.5939138218323317,NEO_00303,(305591) Epsilon 2013,2024-03-16,Earth
18.518235368224268,0.4672835773759516,0.16390689807992992,1.525919890600215,56589767.570070595,0.0887946006761261,0,0.31559523772794074,NEO_00304,(688879) Zeta 2014,2024-03-17,Earth
23.406351216101065,0.43120168101545986,0.8064072794003208,16.142122965499922,25936860.755635858,0.18521609337137013,0,0.6188044802078903,NEO_00305,(857847) Alpha 1966,2024-03-17,Earth
21.308980248526492,0.09153628210980887,0.372947632810836,21.30211455226557,48772765.64981301,0.4252054290903043,0,0.23224195746032242,NEO_00306,(228381) Alpha 2010,2024-03-17,Earth
21.236792364042437,0.40667988361933066,0.3318464983003497,16.12593326694779,68192228.52164331,0.1087403872013,0,0.36926319095984017,NEO_00307,(443822) Zeta 2000,2024-03-17,Earth
24.23298126827558,0.014239569733036039,0.209246445480186,19.38678238709407,19764276.719872963,0.41987899447050697,0,0.11174300760661102,NEO_00308,(897210) Zeta 2023,2024-03-18,Earth
23.113423988609377,0.11610423604716158,0.5037495678590883,23.625383658258695,10941436.23491077,0.3314390959130854,0,0.30992690195312494,NEO_00309,(588121) Gamma 1961,2024-03-18,Earth
22.40152493739601,0.03378861107474783,0.7254559800122156,10.782021005771607,54323860.55703328,0.3561181356761843,0,0.3796222955434817,NEO_00310,(123341) Alpha 2002,2024-03-18,Earth
24.903948286293655,0.434091228965491,0.20343969735361017,17.22463091326114,28821533.689683773,0.40681091264225994,0,0.31876546315955057,NEO_00311,(710108) Zeta 2023,2024-03-18,Earth
21.509150125520787,0.4605030760600277,0.2482357180890663,20.461085944190042,20431506.90528859,0.3646676300472134,0,0.354369397074547,NEO_00312,(686831) Delta 2001,2024-03-19,Earth
18.452186701061894,0.4874217879112448,0.19057373067118,10.224520924579238,3238597.7772559007,0.18669690151008428,0,0.3389977592912124,NEO_00313,(886166) Alpha 1980,2024-03-19,Earth
27.398321236134752,0.08483908966468685,0.25017418152887755,17.167490019397786,19674431.99674183,0.2598890745100242,0,0.1675066355967822,NEO_00314,(427370) Delta 1985,2024-03-19,Earth
17.72029067376728,0.5818575649370892,2.95602127466471,41.10911640271172,310206.09201370465,0.6823812939228144,1,1.7689394198008994,NEO_00315,(554581) Zeta 1966,2024-03-19,Earth
24.451727904094497,0.18112597457307336,0.1739545007287846,18.113105215223648,65976747.07940411,0.38099370366999596,0,0.17754023765092897,NEO_00316,(637068) Gamma 1979,2024-03-20,Earth
22.316595462296796,0.1641895476200561,0.10495521924437874,5.7824880752032195,22197932.77446769,0.5237951273117283,0,0.13457238343221742,NEO_00317,(611714) Alpha 1971,2024-03-20,Earth
24.97015740995268,0.3070922832161431,0.9622661321074422,2.5766766149047786,6708841.657655103,0.09405814963528122,0,0.6346792076617926,NEO_00318,(527562) Gamma 1976,2024-03-20,Earth
25.282163486118595,0.29882458160952774,0.11089762771139872,8.520350022043434,65110626.881066926,0.27038729175895665,0,0.20486110466046323,NEO_00319,(131533) Alpha 1984,2024-03-20,Earth
18.81759031948872,0.3337652645155061,0.84635811938508,7.506310090337578,30563595.365566887,0.4636628829833361,0,0.590061691950293,NEO_00320,(964899) Epsilon 1975,2024-03-21,Earth
16.85585943574931,0.9246589400442813,1.0524746530070197,33.172536111538435,4680363.466280345,0.3863256932338681,1,0.9885667965256505,NEO_00321,(382488) Delta 1968,2024-03-21,Earth
27.997176732861305,0.28975902887762434,0.16267703334616518,20.200083562328352,32597100.615947925,0.22163522455861134,0,0.22621803111189476,NEO_00322,(382745) Alpha 1994,2024-03-21,Earth
22.1960006242779,0.4254402828180267,0.4010601598677389,23.834315448683974,64971540.948647,0.14846740059287106,0,0.4132502213428828,NEO_00323,(812345) Zeta 2007,2024-03-21,Earth
19.732018699100152,0.16822430827531182,0.5123681980641034,23.6488382276853,16056319.884099884,0.17356156870297162,0,0.3402962531697076,NEO_00324,(392926) Delta 2014,2024-03-22,Earth
18.28782676313339,0.25789385961091543,0.878107248570403,10.708657253772873,9186419.836169042,0.3519002974020394,0,0.5680005540906592,NEO_00325,(459267) Gamma 1986,2024-03-22,Earth
25.555511385430485,0.2712754731157726,0.3338318878705308,7.744107973809126,39456264.700537555,0.347755931499091,0,0.3025536804931517,NEO_00326,(763440) Zeta 2010,2024-03-22,Earth
20.58779981600017,0.20098076737678766,0.21927220546766357,5.811388372681667,54955238.42389918,0.5551186481448569,0,0.21012648642222562,NEO_00327,(851240) Epsilon 2010,2024-03-22,Earth
14.291688406604948,0.32938077490571543,1.0822655560931795,40.265861974095955,1415654.256628433,0.307968722075148,1,0.7058231654994475,NEO_00328,(223791) Gamma 1951,2024-03-23,Earth
23.609379715353864,0.24664665036756936,0.6043965678823959,9.471004082856558,27538164.242535006,0.5170039109772718,0,0.42552160912498266,NEO_00329,(615689) Delta 2021,2024-03-23,Earth
21.22353844974723,0.1431515780789995,0.7108029610053083,23.250655092602255,7579903.567837245,0.09282108578482329,0,0.42697726954215387,NEO_00330,(662602) Zeta 1991,2024-03-23,Earth
23.868411180208792,0.4393792650893726,0.2862933205945841,18.13726536107504,43969984.82354903,0.4215727254620913,0,0.3628362928419784,NEO_00331,(576984) Alpha 2016,2024-03-23,Earth
27.093204020787823,0.22094061072217586,0.8402325072709248,23.945131446686396,41276237.553464115,0.5073350832117229,0,0.5305865589965504,NEO_00332,(948883) Epsilon 1968,2024-03-24,Earth
25.94025189270296,0.0487615632045607,0.4112897146640717,3.8212312036052793,69201048.5834802,0.15560884660702018,0,0.2300256389343162,NEO_00333,(464550) Alpha 2003,2024-03-24,Earth
14.293703547864533,0.8940016901301242,1.8566714728680782,33.90729342093836,7285558.976304379,0.8385193959132504,1,1.3753365814991012,NEO_00334,(583157) Beta 2010,2024-03-24,Earth
22.17411003148779,0.300657913356393,0.513502091565388,20.740835065220722,29372214.741626434,0.4359560506324914,0,0.4070800024608905,NEO_00335,(594166) Beta 1999,2024-03-24,Earth
23.296505783560065,0.12558433642073377,0.8188427724891171,11.385499264472912,58778328.5041404,0.24001446954789513,0,0.4722135544549254,NEO_00336,(266129) Gamma 1980,2024-03-25,Earth
26.496473906774114,0.450450230141618,0.3513484796089694,4.774556996313168,25785403.541805632,0.2308524398167351,0,0.4008993548752937,NEO_00337,(153024) Zeta 1960,2024-03-25,Earth
27.429097039125192,0.20996649192114447,0.8082130476297655,4.429023072145881,55077939.32419132,0.0615137648047033,0,0.5090897697754551,NEO_00338,(642112) Zeta 1956,2024-03-25,Earth
18.78456381342266,0.24844199180430662,0.29855075744009013,7.592891561149408,13108922.28931366,0.05230309399537683,0,0.2734963746221984,NEO_00339,(983583) Epsilon 1997,2024-03-25,Earth
22.474123668234547,0.4655433990579819,0.6405859598935203,17.139051952600692,28265715.52558905,0.11552736959782649,0,0.5530646794757511,NEO_00340,(961309) Zeta 1996,2024-03-26,Earth
20.235958385194525,0.017568351286891916,0.34921403864002803,19.101958232369938,28766031.89165251,0.125968911227136,0,0.18339119496345999,NEO_00341,(869741) Delta 2002,2024-03-26,Earth
23.495288823237356,0.3134839404940763,0.8076503794456298,23.57882849207459,62055003.121024296,0.28632034984533133,0,0.5605671599698531,NEO_00342,(463114) Gamma 1955,2024-03-26,Earth
24.715731955927996,0.45460722781215485,0.7894582988817723,1.2917625154572834,34267114.82546909,0.18877310487433413,0,0.6220327633469636,NEO_00343,(896266) Alpha 2022,2024-03-26,Earth
27.539285770025874,0.49205765113044825,0.8859906242747269,24.424331758701125,33368397.56228293,0.07659949107682948,0,0.6890241377025875,NEO_00344,(834769) Alpha 1961,2024-03-27,Earth
27.488855372533333,0.44912909043091614,0.825332860105859,10.276972163752669,1577094.0495031397,0.39854137987104093,0,0.6372309752683876,NEO_00345,(710326) Zeta 2018,2024-03-27,Earth
26.948273504276486,0.2049583513779501,0.23173659294602422,13.250379736101573,14453288.793119956,0.2461278967924131,0,0.21834747216198716,NEO_00346,(601994) Delta 2008,2024-03-27,Earth
20.932107716980646,0.43231476666997887,0.5160660049005465,12.940956451506452,67342970.39561373,0.3367573618105576,0,0.47419038578526274,NEO_00347,(863043) Gamma 2007,2024-03-27,Earth
22.6559801813246,0.19872476743242673,0.6293820402535515,14.879161586088657,40625842.68122456,0.5778850612226676,0,0.4140534038429891,NEO_00348,(865110) Alpha 1966,2024-03-28,Earth
23.519068387744856,0.42733816159141996,0.7036590807152506,8.362638388531389,57830029.141679175,0.31151164337800347,0,0.5654986211533353,NEO_00349,(807494) Beta 2017,2024-03-28,Earth
18.778499026645694,1.3741830451049422,1.6454991763944407,28.690439840300105,1236556.934112305,0.6198331740568268,1,1.5098411107496914,NEO_00350,(767958) Epsilon 1950,2024-03-28,Earth
21.559726786512616,0.35447312538080233,0.12177258750221973,18.08134733790517,40416972.425659716,0.42265019285107663,0,0.23812285644151104,NEO_00351,(889012) Gamma 1970,2024-03-28,Earth
24.323058305935795,0.38568518966916515,0.7637575235131062,22.404931475457634,37409745.16929695,0.535800480784423,0,0.5747213565911357,NEO_00352,(812755) Beta 1992,2024-03-29,Earth
21.867353463005372,0.06927249682856174,0.7923008330543202,19.264906966018792,48670994.38200677,0.23594642515144376,0,0.43078666494144097,NEO_00353,(415315) Gamma 1993,2024-03-29,Earth
24.45917241331601,0.39910901078045863,0.19722317871762224,6.961030248875205,12794611.767038532,0.30340348013292057,0,0.29816609474904043,NEO_00354,(133545) Epsilon 2017,2024-03-29,Earth
19.845210193563773,0.484986111007528,0.7964916901571407,18.67684548003502,30759817.737530008,0.23975926195851133,0,0.6407389005823343,NEO_00355,(360123) Epsilon 2000,2024-03-29,Earth
19.160726405069163,0.3403902451083899,0.5662708896149339,7.229002796226168,56043526.17102677,0.5573388560108684,0,0.4533305673616619,NEO_00356,(535892) Delta 1966,2024-03-30,Earth
27.367299887367345,0.4751684395565804,0.6621972119688374,23.818544985552112,49102370.60653484,0.11975321240273033,0,0.5686828257627089,NEO_00357,(516363) Gamma 2023,2024-03-30,Earth
17.48317058719801,1.4752729753543161,1.6621578949480567,49.90689053058637,4599028.342296749,0.8795020012845502,1,1.5687154351511863,NEO_00358,(787790) Beta 2005,2024-03-30,Earth
21.50587558806597,0.3287115956061048,0.7659137086902373,2.358055747521175,12124098.026283456,0.5062594936256773,0,0.547312652148171,NEO_00359,(576182) Beta 1950,2024-03-30,Earth
19.397723766262896,0.4031902823378039,0.21070296561137108,9.565263404106645,25914156.117531568,0.43018566508229406,0,0.3069466239745875,NEO_00360,(708546) Epsilon 2007,2024-03-31,Earth
23.89917686854633,0.16326984204812275,0.9262688969792355,9.974105128307526,46292262.641545326,0.44016385200341235,0,0.5447693695136792,NEO_00361,(817278) Gamma 1950,2024-03-31,Earth
24.62522284353982,0.2802605253228007,0.8758130340453603,3.622341047430914,52870542.475312985,0.40738342572036473,0,0.5780367796840805,NEO_00362,(177442) Gamma 1986,2024-03-31,Earth
19.106317369552073,0.34652563951086046,0.7194468122022133,13.461389698724922,65475879.673987456,0.2601679219529852,0,0.5329862258565369,NEO_00363,(411896) Alpha 2010,2024-03-31,Earth
19.132380458407553,0.22573509719283438,0.408203180951242,17.527159103389014,4104780.6652442813,0.3506724956935214,0,0.31696913907203816,NEO_00364,(961148) Beta 1953,2024-04-01,Earth
27.62648414677925,0.11087141777295585,0.7620968028152708,12.03195688966387,40972698.19967371,0.40300073424078936,0,0.4364841102941133,NEO_00365,(196496) Zeta 1982,2024-04-01,Earth
27.265876251614944,0.12510842202122732,0.353369078573437,24.52884978261244,38995773.181418754,0.5787791408031272,0,0.23923875029733216,NEO_00366,(362037) Gamma 1972,2024-04-01,Earth
15.323998197309244,0.5316501569895121,1.3381926970069198,20.401921610097354,6589622.896931907,0.5437993385782607,1,0.934921426998216,NEO_00367,(929716) Epsilon 1992,2024-04-01,Earth
19.19865367333683,0.08851026803310134,0.9028762200462109,14.260023217789339,2547386.3521818034,0.24724187007447523,0,0.49569324403965614,NEO_00368,(273790) Epsilon 1975,2024-04-02,Earth
27.86886936600517,0.12234292330872759,0.6851809831583381,24.947700536367478,17663543.331505507,0.10315465885826375,0,0.4037619532335328,NEO_00369,(685768) Beta 1987,2024-04-02,Earth
19.27580302795564,0.33412909939622876,0.1068976293843028,22.059281119707567,38705639.37924058,0.5263196212751661,0,0.22051336439026578,NEO_00370,(104695) Gamma 1978,2024-04-02,Earth
21.488682665429952,0.2073610016611504,0.7515757499194844,2.6918066954354716,34984941.26928596,0.47319341868185616,0,0.4794683757903174,NEO_00371,(638606) Delta 2016,2024-04-02,Earth
16.056501537513668,0.20460424745806693,2.216112627462216,30.237032005855756,2266281.824080761,0.5167296353854871,1,1.2103584374601413,NEO_00372,(808032) Delta 2010,2024-04-03,Earth
26.77339353380981,0.36638021831837103,0.7971704025740092,16.459581315421982,42351846.0136212,0.08221091790649362,0,0.5817753104461901,NEO_00373,(849045) Gamma 1995,2024-04-03,Earth
25.83653012741143,0.03767487691767632,0.8244160991572947,11.040012738454724,9028735.476350214,0.5336037558863537,0,0.43104548803748555,NEO_00374,(988752) Zeta 2006,2024-04-03,Earth
19.49917427348774,0.28961507158619815,0.9676156664059321,6.620880902232019,2117827.4164232374,0.40353728877846995,0,0.6286153689960652,NEO_00375,(467482) Zeta 1993,2024-04-03,Earth
24.158500980522163,0.409165545035412,0.1725413623814122,24.455389791796087,19164066.909742773,0.588021367689607,0,0.2908534537084121,NEO_00376,(759599) Alpha 1961,2024-04-04,Earth
18.4779572906694,0.6114735547548001,2.4869426079453754,21.003955262364975,408150.7240262632,0.47124244107805346,1,1.5492080813500877,NEO_00377,(759510) Gamma 1988,2024-04-04,Earth
23.034172708548567,0.31992084896993467,0.6390806573594895,7.02143309658646,44457625.15599483,0.5011393254196893,0,0.4795007531647121,NEO_00378,(781376) Alpha 1978,2024-04-04,Earth
21.008783098167697,0.1952585114069463,0.6734813291274524,8.6220830862668,3686723.1514489274,0.2998010145051883,0,0.43436992026719934,NEO_00379,(245093) Alpha 1995,2024-04-04,Earth
27.255685129067764,0.26837801455206756,0.2751614530343848,14.456279078534799,42813790.74170076,0.16318690734418193,0,0.27176973379322616,NEO_00380,(543232) Epsilon 2001,2024-04-05,Earth
19.73294320070846,0.2480781169799732,0.47912324796466477,4.977994715683742,39133696.476595625,0.06320277466468888,0,0.36360068247231897,NEO_00381,(869673) Beta 1990,2024-04-05,Earth
27.636199770892528,0.17795645666274748,0.7538155436017043,1.4212567207990938,67775541.10359979,0.5042627697025088,0,0.4658860001322259,NEO_00382,(940268) Gamma 2008,2024-04-05,Earth
27.224993811772958,0.3655946046093838,0.23873053886063839,22.496194662850687,16612797.670219848,0.5509544455774733,0,0.3021625717350111,NEO_00383,(929297) Delta 1983,2024-04-05,Earth
24.31138625997263,0.01161343601434318,0.753381918986766,10.70295393411686,5305190.733281129,0.49791272859781865,0,0.3824976775005546,NEO_00384,(685136) Delta 1962,2024-04-06,Earth
25.41120649290059,0.1290248290669805,0.5374004444178427,6.9989667135429094,11619093.423870385,0.2663263687118538,0,0.33321263674241164,NEO_00385,(930176) Beta 2018,2024-04-06,Earth
24.335297107608948,0.05419252831375213,0.4179262676518578,11.41161806983671,15602877.001320424,0.27815411053674355,0,0.23605939798280498,NEO_00386,(385815) Gamma 2010,2024-04-06,Earth
19.70887587390066,0.013795390837411409,0.6471146926816334,15.026773834178226,2977017.502858162,0.3555522634370909,0,0.3304550417595224,NEO_00387,(550491) Zeta 2010,2024-04-06,Earth
19.3882717264941,0.10371476380834736,0.768873878858443,5.927990528963195,28272892.76474989,0.25302490659506244,0,0.4362943213333952,NEO_00388,(500022) Zeta 2009,2024-04-07,Earth
26.96091299923493,0.2775348232553809,0.8599213744656543,22.32781792636957,7549337.640695211,0.38750084664416107,0,0.5687280988605177,NEO_00389,(226865) Epsilon 1956,2024-04-07,Earth
19.721000158535105,1.3539109315193436,0.7172062409744012,22.912391737914014,7303102.387815994,0.4398113786381009,1,1.0355585862468724,NEO_00390,(967424) Epsilon 2021,2024-04-07,Earth
23.65133183589209,0.33125775573483995,0.4063483938290552,5.9500507320676626,20038665.91225773,0.21388747952271403,0,0.36880307478194757,NEO_00391,(420974) Delta 1953,2024-04-07,Earth
27.80032575285477,0.08464198892787052,0.5866286289804193,24.29623708983386,43216340.38712228,0.18683548380654735,0,0.33563530895414495,NEO_00392,(657985) Epsilon 1982,2024-04-08,Earth
21.762595855309158,0.30041025351153255,0.839892844540203,8.300769271270742,12232578.255229827,0.41788209207237687,0,0.5701515490258677,NEO_00393,(597784) Epsilon 1987,2024-04-08,Earth
22.93795596364391,0.21862713803852302,0.8979437937164201,23.922764975000835,54683741.77698107,0.1526519668887254,0,0.5582854658774715,NEO_00394,(863361) Beta 1975,2024-04-08,Earth
19.743664290049914,0.04669945458999044,0.9710740313605274,16.993249925876956,12547635.224337889,0.36995515608165264,0,0.5088867429752589,NEO_00395,(373280) Delta 1988,2024-04-08,Earth
21.80328294147796,0.666983205944172,2.279533020969359,31.817118008468523,1433120.5633460134,0.7312195595836777,1,1.4732581134567655,NEO_00396,(262357) Beta 1982,2024-04-09,Earth
26.41828776758272,0.24228927771324243,0.13936516507805263,13.853291557112142,19504031.374399018,0.13793386985154277,0,0.19082722139564753,NEO_00397,(223168) Delta 1965,2024-04-09,Earth
21.462941521013065,1.4695961691479178,0.8190963798638482,20.725729184476833,5253020.791265725,0.5402139761038984,1,1.144346274505883,NEO_00398,(625204) Epsilon 2011,2024-04-09,Earth
18.85347464993768,0.06562794572011928,0.16935245122089804,2.492877427952866,34987265.881977536,0.11981942756523496,0,0.11749019847050865,NEO_00399,(412094) Delta 1991,2024-04-09,Earth
24.98161714019745,0.12430451377106308,0.8371571624754904,5.685774470955809,28566796.1364985,0.15924738762402801,0,0.48073083812327677,NEO_00400,(947883) Alpha 2022,2024-04-10,Earth
19.865670240513058,0.19489049253390253,0.20245455412894126,23.835777044242892,12248318.853227148,0.43850459824549776,0,0.19867252333142188,NEO_00401,(726683) Gamma 1958,2024-04-10,Earth
